,Property ID,Locality data,Price,Property type,Property subtype,Type of sale,Number of bedrooms,Living area m²,Equipped kitchen,Furnished,Open fire,Terrace surface m²,Garden area m²,Number of facades,Swimming pool,Building condition
324, 20237740,1547,175000,house,house,None,2,265,0,0,1,None,None,2,0,To renovate
325, 20235941,9620,575000,house,villa,None,3,255,0,0,1,None,None,None,0,Good
326, 20235879,3360,650000,house,house,None,4,213,0,0,1,None,None,None,0,Good
327, 20235976,9090,699000,house,house,None,4,390,1,0,1,None,None,None,0,None
328, 20220947,3020,885000,house,villa,None,3,237,0,0,1,32,1000,None,0,Just renovated
329, 20233472,6250,220000,house,house,None,2,111,0,0,1,None,None,3,0,Good
330, 20232039,4540,259000,house,house,None,4,294,0,0,1,10,440,3,0,None
331, 20234269,2610,335000,house,town-house,None,2,114,0,0,1,21,None,2,0,As new
332, 20234169,9830,449000,house,house,None,2,135,0,0,1,None,None,4,0,To renovate
333, 20233357,1410,675000,house,villa,None,5,225,0,0,1,None,1250,4,0,Just renovated
334, 20232676,8420,825000,house,house,None,4,188,0,0,1,None,None,None,0,As new
335, 20230845,8210,950000,house,house,None,None,703,1,0,1,None,None,None,0,To renovate
336, 20211340,9700,315000,house,house,None,3,169,0,0,1,None,None,None,0,To renovate
337, 20213360,9120,449000,house,house,None,4,231,1,0,1,40,220,2,0,Good
338, 20211960,8510,890000,house,house,None,3,400,0,0,1,80,900,4,1,Good
339, 20211941,1180,1250000,house,villa,None,4,584,0,0,1,None,1085,4,0,To renovate
340, 20226642,2800,369000,house,house,None,3,128,1,0,1,None,120,3,0,Good
341, 20226377,8790,395000,house,house,None,3,140,1,0,1,None,None,None,0,Good
342, 20240713,4020,169000,house,house,None,2,98,0,0,1,20,97,2,0,Good
343, 20241614,4342,295000,house,villa,None,3,140,0,0,1,18,220,4,0,To renovate
344, 20241313,2180,420000,house,house,None,3,147,0,0,1,None,None,2,0,Good
345, 20239187,3590,725000,house,farmhouse,None,4,None,1,0,1,None,None,None,0,Good
346, 20239974,8300,1690000,house,villa,None,3,291,0,0,1,None,None,None,0,Good
347, 20219784,3270,260000,house,house,None,3,188,0,0,1,None,None,4,0,To renovate
348, 20218865,6200,320000,house,house,None,5,310,0,0,1,50,None,4,0,Good
349, 20218469,1785,450000,house,house,None,3,160,0,0,1,None,None,4,0,To renovate
350, 20219867,6250,480000,house,villa,None,3,270,0,0,1,90,1700,4,0,As new
351, 20215855,9830,1650000,house,country-cottage,None,4,359,0,0,1,25,2000,4,1,Good
352, 20229675,8560,199000,house,house,None,3,155,0,0,1,None,None,None,0,Just renovated
353, 20232124,5590,259000,house,house,None,3,152,1,0,1,None,311,4,0,Good
354, 20232268,1750,349000,house,house,None,3,176,1,0,1,None,None,2,0,To be done up
355, 20236147,9890,365000,house,house,None,3,171,0,0,1,9,15,2,0,As new
356, 20236146,9890,370000,house,house,None,3,174,0,0,1,9,15,2,0,As new
357, 20236128,9890,375000,house,house,None,3,176,0,0,1,9,15,2,0,As new
358, 20236127,9890,376000,house,house,None,3,174,0,0,1,9,15,3,0,As new
359, 20236141,9890,397000,house,house,None,3,197,0,0,1,10,16,3,0,As new
360, 20236266,9230,404500,house,house,None,3,126,0,0,1,12,10,2,0,As new
361, 20236243,9230,406000,house,house,None,3,127,0,0,1,12,16,3,0,As new
362, 20236268,9230,407000,house,house,None,3,126,0,0,1,12,11,2,0,As new
363, 20236247,9230,409500,house,house,None,3,126,0,0,1,12,13,2,0,As new
364, 20236234,9230,417000,house,house,None,3,124,0,0,1,12,36,3,0,As new
365, 20236244,9230,427000,house,house,None,3,121,0,0,1,12,76,3,0,As new
366, 20236232,9230,442000,house,house,None,4,158,0,0,1,12,52,3,0,As new
367, 20236233,9230,450000,house,house,None,4,158,0,0,1,12,55,3,0,As new
368, 20241397,8530,239000,house,house,None,3,121,1,0,1,None,None,2,0,Just renovated
369, 20240178,8870,249000,house,house,None,3,124,1,0,1,None,None,None,0,To renovate
370, 20240862,2050,429000,house,house,None,3,174,1,0,1,25,80,3,0,Just renovated
371, 20240861,2050,429000,house,town-house,None,3,174,1,0,1,25,80,3,0,Just renovated
372, 20239886,1731,699000,house,house,None,4,350,1,0,1,None,350,None,0,Good
373, 20219767,1650,259000,house,house,None,3,110,1,0,1,None,36,2,0,To renovate
374, 20219319,4420,289000,house,house,None,3,141,1,1,1,20,492,4,0,As new
375, 20217661,1030,795000,house,house,None,5,200,0,0,1,10,100,3,0,Good
376, 20232147,5680,275000,house,house,None,3,162,0,0,1,106,None,3,0,As new
377, 20230673,4400,289000,house,house,None,2,70,1,0,1,None,100,4,0,Just renovated
378, 20231155,2630,595000,house,house,None,3,282,1,0,1,26,64,2,0,Just renovated
379, 20231229,1150,965000,house,house,None,6,225,0,0,1,30,250,3,0,Good
380, 20230045,9000,1275000,house,mansion,None,4,296,0,0,1,None,60,None,0,As new
381, 20236276,4683,145000,house,house,None,1,65,1,0,1,35,330,2,0,Good
382, 20235929,9690,259000,house,house,None,4,172,0,0,1,None,None,None,0,None
383, 20236419,9170,268000,house,house,None,2,111,1,0,1,None,None,2,0,Good
384, 20236912,4430,285000,house,town-house,None,3,160,0,0,1,65,None,2,0,To be done up
385, 20239109,9230,250000,house,house,None,3,84,1,0,1,4,None,2,0,Just renovated
386, 20239827,9050,499000,house,house,None,2,120,1,0,1,30,23,2,0,Good
387, 20237631,9500,525000,house,house,None,5,228,1,0,1,None,None,None,0,Good
388, 20236840,8792,595000,house,villa,None,3,200,0,0,1,None,None,4,0,Good
389, 20227676,4480,199000,house,house,None,4,127,1,0,1,108,287,3,0,Good
390, 20228707,5575,240000,house,country-cottage,None,6,420,1,0,1,30,None,None,0,To be done up
391, 20228633,5330,249000,house,bungalow,None,3,92,0,0,1,60,859,4,0,Good
392, 20229568,3012,369000,house,house,None,4,179,0,0,1,None,None,3,0,Good
393, 20228489,4960,485000,house,villa,None,4,243,1,0,1,40,1500,4,0,Good
394, 20229588,9080,549000,house,country-cottage,None,4,200,0,0,1,None,None,4,0,Good
395, 20062707,2860,310000,house,house,None,3,117,0,0,1,None,None,2,0,Good
396, 20219940,1070,400000,house,house,None,4,185,0,0,1,10,145,2,0,Good
397, 20221585,2060,520000,house,mansion,None,5,273,1,0,1,None,92,2,0,Good
398, 20222945,2200,649000,house,villa,None,3,332,1,0,1,None,None,4,0,Good
399, 20219788,1020,795000,house,villa,None,5,225,1,0,1,30,400,4,0,Good
400, 20232502,6940,135000,house,house,None,3,150,0,0,1,None,626,None,0,To renovate
401, 20235135,4400,176000,house,house,None,3,93,0,0,1,30,128,4,0,To be done up
402, 20235144,4101,249000,house,house,None,4,110,0,0,1,None,195,2,0,To be done up
403, 20232525,8790,395000,house,house,None,3,140,1,0,1,None,None,None,0,Good
404, 20232217,8581,465000,house,villa,None,3,180,1,0,1,None,None,None,0,Just renovated
405, 20235495,3018,469000,house,house,None,3,161,0,0,1,25,None,2,0,Just renovated
406, 20236013,9040,535000,house,house,None,4,154,0,0,1,None,42,2,0,Good
407, 20235366,1780,649000,house,villa,None,4,253,0,0,1,None,350,4,0,To be done up
408, 20232800,9000,845000,house,house,None,3,201,0,0,1,None,50,None,0,Good
409, 20226770,6700,585000,house,house,None,4,223,1,0,1,36,321,2,0,As new
410, 20240197,9790,435000,house,house,None,4,174,0,0,1,None,None,None,1,Good
411, 20237406,1300,1490000,house,house,None,5,385,1,0,1,80,4900,4,1,Good
412, 20237407,1301,1490000,house,house,None,5,385,1,0,1,80,4900,4,1,Good
413, 20218337,9860,455000,house,house,None,3,147,0,0,1,16,77,3,0,Just renovated
414, 20228393,6220,275000,house,house,None,2,112,0,0,1,None,None,4,0,Good
415, 20229245,5651,300000,house,villa,None,2,129,0,0,1,30,None,4,0,Good
416, 20228843,1390,325000,house,house,None,4,133,1,0,1,None,None,4,0,None
417, 20228553,1653,600000,house,house,None,8,850,1,0,1,None,480,3,0,To renovate
418, 20228552,1653,600000,house,apartment-block,None,8,850,1,0,1,None,480,3,0,To renovate
419, 20227353,1150,1150000,house,house,None,6,295,1,0,1,6,250,3,0,Good
420, 20240436,9870,399000,house,villa,None,3,193,0,0,1,None,54,3,0,As new
421, 20221990,2660,239000,house,house,None,1,105,1,0,1,None,60,2,0,As new
422, 20223076,8530,245000,house,house,None,4,135,0,0,1,17,65,2,0,Good
423, 20220962,9300,255000,house,house,None,3,173,0,0,1,None,None,None,0,To renovate
424, 20220961,9310,255000,house,house,None,3,173,0,0,1,None,None,None,0,To renovate
425, 20222301,2580,475000,house,house,None,3,186,1,0,1,None,None,None,0,Good
426, 20220981,2040,555000,house,house,None,2,138,1,0,1,None,831,None,0,Good
427, 20219724,1020,679000,house,house,None,6,240,1,0,1,50,150,3,0,Good
428, 20222520,4850,1300000,house,villa,None,5,472,1,0,1,None,None,4,1,As new
429, 20232221,6750,135000,house,house,None,3,180,0,0,1,None,None,2,0,To renovate
430, 20235131,4570,225000,house,house,None,2,100,0,0,1,None,320,None,0,To be done up
431, 20232614,2845,495000,house,house,None,4,175,0,0,1,None,None,None,0,Good
432, 20232093,9630,850000,house,villa,None,6,332,0,0,1,None,None,4,0,Good
433, 20233552,1000,895000,house,villa,None,5,350,0,0,1,None,300,4,0,To be done up
434, 20212196,7100,238000,house,house,None,3,154,0,0,1,30,80,2,0,Good
435, 20226387,8690,229000,house,house,None,6,227,1,0,1,None,None,None,0,To be done up
436, 20226302,2900,539000,house,house,None,3,281,0,0,1,None,None,None,0,Good
437, 20234786,1200,410000,house,house,None,3,175,0,0,1,None,116,2,0,To renovate
438, 20234969,1000,479000,house,house,None,5,220,0,0,1,None,None,2,0,To be done up
439, 20238486,9820,520000,house,house,None,4,166,0,0,1,30,326,3,0,None
440, 20235925,9820,520000,house,house,None,4,166,0,0,1,None,None,None,0,Good
441, 20237928,2530,799000,house,villa,None,3,262,0,0,1,1,480,4,1,As new
442, 20237929,2531,799000,house,villa,None,3,262,0,0,1,1,480,4,1,As new
443, 20236652,1000,1150000,house,apartment-block,None,None,480,0,0,1,None,None,2,0,Good
444, 20213609,9600,229000,house,house,None,3,188,1,0,1,15,None,2,0,Just renovated
445, 20215041,8740,1995000,house,country-cottage,None,8,800,1,1,1,None,None,4,0,Good
446, 20228929,6060,195000,house,house,None,3,150,0,0,1,None,326,3,0,Good
447, 20229247,6440,260000,house,villa,None,3,115,0,0,1,30,None,4,0,As new
448, 20228235,7760,285000,house,house,None,3,150,1,0,1,None,None,2,0,Just renovated
449, 20228408,9230,375000,house,house,None,3,136,1,0,1,15,None,None,0,Just renovated
450, 20229368,9260,498000,house,house,None,4,271,1,0,1,22,506,4,0,None
451, 20229526,2018,519000,house,house,None,3,134,1,0,1,11,None,2,0,Good
452, 20227707,2650,550000,house,villa,None,3,200,1,0,1,None,1450,4,0,To be done up
453, 20229533,2830,619000,house,house,None,5,180,1,0,1,15,95,3,0,None
454, 20228403,9860,645000,house,villa,None,4,230,1,0,1,None,None,3,0,Good
455, 20223057,8530,155000,house,house,None,3,127,0,0,1,None,None,2,0,Good
456, 20223287,5570,195000,house,country-cottage,None,3,139,0,1,1,None,None,4,0,To renovate
457, 20223135,8957,269000,house,mansion,None,4,444,0,0,1,None,None,2,0,To renovate
458, 20219825,6760,555000,house,house,None,7,330,1,0,1,20,700,4,0,Good
459, 20239948,9230,179000,house,house,None,2,79,0,0,1,None,None,None,0,Good
460, 20240071,9000,215000,house,house,None,1,40,0,0,1,None,None,None,0,To be done up
461, 20238330,2500,245000,house,house,None,3,123,1,0,1,None,None,None,0,Good
462, 20241408,9000,379000,house,house,None,3,173,1,0,1,None,None,2,0,Good
463, 20241676,2660,449000,house,house,None,3,198,0,0,1,None,None,2,0,Good
464, 20241282,8000,475000,house,house,None,5,209,1,0,1,40,1098,3,1,Good
465, 20240998,2630,524000,house,house,None,6,212,1,0,1,None,None,None,0,Good
466, 20218017,1600,325000,house,house,None,3,150,1,0,1,42,None,None,0,Good
467, 20218669,2180,529000,house,house,None,4,226,0,0,1,14,100,2,0,Good
468, 20218164,9620,589000,house,villa,None,3,182,0,0,1,None,None,None,1,Good
469, 20219508,1970,630000,house,house,None,3,155,1,0,1,None,200,4,0,To renovate
470, 20220254,1060,695000,house,house,None,4,255,1,0,1,15,65,2,0,To be done up
471, 20220046,1060,695000,house,apartment-block,None,4,255,1,0,1,15,65,2,0,To be done up
472, 20220643,2970,779000,house,villa,None,6,253,1,0,1,71,615,4,0,Good
473, 20218119,3000,915000,house,apartment-block,None,6,222,1,0,1,None,244,None,0,Good
474, 20231084,9320,459000,house,house,None,3,207,0,0,1,None,None,3,0,To be done up
475, 20230377,1500,945000,house,mansion,None,4,465,0,0,1,None,None,2,0,Good
476, 20230482,1650,945000,house,mansion,None,4,465,0,0,1,None,None,2,0,Good
477, 20230386,1755,945000,house,mansion,None,4,465,0,0,1,None,None,2,0,Good
478, 20209132,1970,697500,house,house,None,3,122,0,0,1,10,1890,3,0,Just renovated
479, 20224764,7880,199000,house,house,None,3,156,0,0,1,27,300,2,0,Good
480, 20225271,2570,297000,house,house,None,3,169,1,0,1,None,None,None,0,To renovate
481, 20214452,2801,419000,house,house,None,4,154,0,0,1,None,450,3,0,To renovate
482, 20224890,9971,549000,house,house,None,3,220,1,0,1,None,None,None,0,Good
483, 20236839,8950,179000,house,house,None,2,85,0,0,1,25,254,2,0,Good
484, 20238380,4500,319000,house,house,None,4,140,0,0,1,None,497,4,0,Good
485, 20236943,4020,349000,house,apartment-block,None,6,294,0,0,1,7,328,2,0,To be done up
486, 20235830,9000,369000,house,house,None,3,152,0,0,1,None,None,None,0,Good
487, 20235273,3001,399000,house,house,None,2,114,1,0,1,25,50,2,0,As new
488, 20241248,9000,1200000,house,apartment-block,None,9,240,0,1,1,51,None,2,0,Good
489, 20220636,2960,219000,house,house,None,1,155,0,0,1,None,None,4,0,To renovate
490, 20220211,9000,365000,house,house,None,3,220,1,0,1,None,13,2,0,None
491, 20218773,2060,369000,house,house,None,7,329,0,0,1,6,None,2,0,To be done up
492, 20220651,2930,899000,house,villa,None,4,291,1,0,1,None,None,4,0,Good
493, 20231213,9900,185000,house,house,None,2,87,0,0,1,None,None,2,0,To be done up
494, 20230409,6767,240000,house,house,None,3,115,0,0,1,76,None,2,0,Good
495, 20227511,4470,259000,house,house,None,4,157,0,0,1,None,458,3,0,None
496, 20230009,9940,280000,house,house,None,3,164,1,0,1,None,None,None,0,To renovate
497, 20229745,3800,350000,house,house,None,3,216,1,0,1,44,None,None,0,None
498, 20229800,9310,375000,house,house,None,4,157,0,0,1,None,None,None,0,To be done up
499, 20230979,5100,429000,house,house,None,4,161,1,0,1,55,1877,4,0,Good
500, 20230417,9600,598000,house,house,None,3,346,0,0,1,78,None,2,0,None
501, 20232416,8790,790000,house,villa,None,4,350,0,0,1,None,None,4,0,To be done up
502, 20210853,5140,350000,house,house,None,4,135,1,0,1,None,340,3,0,Just renovated
503, 20212538,1180,2200000,house,house,None,6,400,0,0,1,20,1100,4,0,Good
504, 20214972,4600,245000,house,house,None,3,185,1,0,1,3,None,4,0,To be done up
505, 20226409,9506,440000,house,house,None,None,237,0,0,1,None,None,None,1,Good
506, 20234554,2100,597000,house,house,None,5,242,1,0,1,18,63,2,0,As new
507, 20207706,9600,325500,house,house,None,3,122,0,0,1,16,370,4,0,To be done up
508, 20206878,8300,1195000,house,house,None,4,165,1,0,1,2771,2771,None,0,Good
509, 20241396,8540,149000,house,house,None,2,145,0,0,1,None,260,3,0,To be done up
510, 20240549,6920,219000,house,house,None,3,103,0,0,1,None,1160,2,0,None
511, 20238331,4670,275000,house,bungalow,None,3,162,1,0,1,75,522,3,0,Good
512, 20238355,1703,320000,house,house,None,3,135,0,0,1,30,75,2,0,Good
513, 20240946,4100,329000,house,house,None,5,202,1,0,1,None,241,2,0,Good
514, 20241047,1851,349000,house,house,None,4,230,0,0,1,None,None,4,0,To renovate
515, 20241193,8210,429000,house,house,None,5,163,1,0,1,None,300,3,0,As new
516, 20237747,3500,650000,house,villa,None,3,300,0,0,1,None,None,None,0,None
517, 20241693,9100,785000,house,house,None,5,321,0,0,1,None,266,3,0,None
518, 20218101,9900,179000,house,house,None,2,170,1,0,1,None,None,None,0,To renovate
519, 20218154,8870,228000,house,house,None,3,145,1,0,1,None,None,None,0,To renovate
520, 20219906,8700,229000,house,house,None,3,117,0,0,1,None,300,4,0,To renovate
521, 20220614,2960,359000,house,house,None,3,145,0,0,1,None,None,4,1,To renovate
522, 20218206,9052,369000,house,house,None,3,140,0,0,1,None,None,None,0,To renovate
523, 20218728,1040,439000,house,house,None,4,150,0,0,1,None,50,2,0,To restore
524, 20215764,4041,450000,house,house,None,4,248,1,0,1,50,547,3,0,Good
525, 20228969,6900,435000,house,house,None,3,136,1,0,1,None,1179,4,1,As new
526, 20224620,4500,209000,house,house,None,5,225,0,0,1,30,125,2,0,To renovate
527, 20221164,9660,258500,house,house,None,2,138,0,0,1,None,None,None,0,To renovate
528, 20220123,1350,299000,house,house,None,3,119,1,0,1,95,1063,4,0,To be done up
529, 20220119,1370,299000,house,house,None,3,119,1,0,1,95,1063,4,0,To be done up
530, 20223533,2070,315000,house,house,None,3,145,0,0,1,30,122,2,0,Good
531, 20222826,1150,698000,house,house,None,4,332,1,0,1,4,None,3,0,To be done up
532, 20223944,2930,1780000,house,villa,None,7,530,1,0,1,None,None,4,0,Good
533, 20221998,9831,1950000,house,house,None,5,546,0,0,1,None,None,4,1,To renovate
534, 20232483,8700,135000,house,house,None,4,115,0,0,1,12,180,3,0,To renovate
535, 20229108,1600,199000,house,house,None,3,130,0,0,1,None,None,2,0,To renovate
536, 20235335,4480,209000,house,house,None,3,154,0,0,1,None,723,3,0,Good
537, 20232617,8000,259000,house,house,None,3,159,0,0,1,None,None,None,0,To renovate
538, 20234994,6940,309000,house,house,None,5,273,1,0,1,35,868,None,0,Good
539, 20232821,1600,395000,house,house,None,4,130,1,0,1,None,None,3,0,Good
540, 20236222,1440,425000,house,house,None,4,181,0,0,1,None,None,3,0,None
541, 20234380,3090,875000,house,house,None,6,356,0,0,1,60,None,4,0,Good
542, 20235486,9770,1050000,house,villa,None,6,450,1,0,1,None,None,4,0,Good
543, 20214740,9870,225000,house,house,None,3,97,0,0,1,None,None,None,0,To renovate
544, 20209912,4680,299000,house,house,None,6,309,1,0,1,26,320,2,0,Good
545, 20213334,2830,334000,house,house,None,3,112,0,0,1,None,None,2,0,Good
546, 20212676,9600,339000,house,house,None,4,252,1,0,1,None,None,2,0,To be done up
547, 20212277,1340,1200000,house,house,None,5,455,0,0,1,40,1900,4,0,As new
548, 20220622,2930,495000,house,house,None,3,186,1,0,1,None,None,2,0,As new
549, 20232127,2235,165000,house,house,None,3,149,0,0,1,None,None,3,0,To renovate
550, 20230051,2800,235000,house,house,None,2,132,1,0,1,None,None,None,0,None
551, 20232441,9600,249000,house,house,None,3,125,1,0,1,None,None,2,0,Just renovated
552, 20232446,4500,369500,house,house,None,3,187,1,0,1,30,None,4,0,As new
553, 10804023,1040,525000,house,house,None,5,270,0,0,1,10,None,2,0,To be done up
554, 20230017,8430,550000,house,house,None,4,162,0,0,1,None,None,None,0,None
555, 20230047,9000,655000,house,house,None,4,237,0,0,1,None,None,None,0,To be done up
556, 20226309,3020,665000,house,house,None,4,295,0,0,1,None,None,2,0,None
557, 20209561,9340,499000,house,villa,None,5,260,0,0,1,35,1300,4,0,Good
558, 20208957,1150,1045000,house,villa,None,4,350,1,0,1,60,400,4,0,Good
559, 20142914,8300,1395000,house,villa,None,4,276,1,0,1,323,323,None,0,Good
560, 20225070,3010,365000,house,house,None,4,120,0,0,1,None,None,None,0,To renovate
561, 20223613,8000,895000,house,house,None,4,268,0,0,1,None,None,4,0,Good
562, 20206279,1120,369000,house,house,None,3,140,0,0,1,None,20,2,0,To renovate
563, 20235927,9660,349000,house,house,None,3,158,0,0,1,None,None,None,0,None
564, 20236447,1770,409000,house,house,None,4,250,0,0,1,66,800,2,0,As new
565, 20239511,1630,445000,house,house,None,4,178,1,0,1,10,400,2,0,To renovate
566, 20237602,1930,499000,house,house,None,4,190,0,0,1,None,180,2,0,None
567, 20236448,1730,579000,house,house,None,3,187,1,0,1,13,2000,4,0,Good
568, 20234768,1702,595000,house,bungalow,None,5,270,0,0,1,30,400,4,0,As new
569, 20215816,6950,180000,house,house,None,2,108,0,0,1,None,322,4,0,To be done up
570, 20213496,4630,249000,house,house,None,4,180,1,0,1,60,60,2,0,As new
571, 20213848,9600,259000,house,house,None,3,190,0,0,1,20,300,2,0,As new
572, 20214744,8790,295000,house,house,None,3,200,1,0,1,None,None,None,0,Good
573, 20215705,9230,349000,house,house,None,3,177,0,0,1,10,26,4,0,Just renovated
574, 20214772,9340,349000,house,house,None,3,224,0,0,1,None,None,None,0,Good
575, 20214085,2840,549000,house,house,None,5,209,0,0,1,None,None,None,0,Good
576, 20240481,9570,431925,house,house,None,3,209,1,0,1,23,None,3,0,As new
577, 20240438,9570,431925,house,house,None,3,207,1,0,1,23,None,3,0,As new
578, 20223095,8501,249000,house,house,None,4,167,0,0,1,None,195,2,0,To renovate
579, 20220601,9100,375000,house,mansion,None,4,201,0,0,1,None,None,None,0,Good
580, 20223126,8800,425000,house,house,None,3,202,1,0,1,None,350,None,0,Good
